"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-AT4G09815",0.656718125574537,0.163406676434945,3.33590104171299,0.0489842697345228,0.960931831823587,NA
"gene-AT5G22810",0.656718125574537,0.163406676434945,3.33590104171299,0.0489842697345228,0.960931831823587,NA
"gene-AT5G00455",0.656718125574537,0.163406676434945,3.33590104171299,0.0489842697345228,0.960931831823587,NA
"gene-AT5G40070",0.656718125574537,0.163406676434945,3.33590104171299,0.0489842697345228,0.960931831823587,NA
"gene-AT5G40680",0.656718125574537,0.163406676434945,3.33590104171299,0.0489842697345228,0.960931831823587,NA
"gene-AT5G41830",0.656718125574537,0.163406676434945,3.33590104171299,0.0489842697345228,0.960931831823587,NA
"gene-AT5G62160",0.656718125574537,0.163406676434945,3.33590104171299,0.0489842697345228,0.960931831823587,NA
"gene-AT1G09247",2.11768622324197,-0.162095681437442,1.57191363552738,-0.103119966500614,0.91786775852361,NA
"gene-AT3G06955",1.84042677285682,-0.155154034615426,2.06634748814556,-0.0750861292718337,0.940146183906279,NA
"gene-AT5G10090",1.76468908641533,-0.141214066980778,1.95813948933254,-0.0721164491856057,0.942509235752799,NA
"gene-AT2G34880",2.11973145017465,-0.140157262242149,1.64285674482203,-0.085313136817253,0.932012447940021,NA
"gene-AT3G01530",1.94708447162093,0.139179011016705,2.02572018760315,0.0687059406666538,0.94522368941269,NA
"gene-AT3G58210",1.29878763968386,0.138073540234012,2.34134185083428,0.058971969507491,0.952974434336465,NA
"gene-AT4G00234",1.29878763968386,0.138073540234012,2.34134185083428,0.058971969507491,0.952974434336465,NA
"gene-AT5G59860",1.29878763968386,0.138073540234012,2.34134185083428,0.058971969507491,0.952974434336465,NA
"gene-AT1G50770",1.99282611452671,0.137136353249884,2.01377630287027,0.0680990997135189,0.945706747019467,NA
"gene-AT5G09275",1.77201339214794,-0.128731766976185,2.09479110274339,-0.0614532717881007,0.950998227738653,NA
"gene-AT3G44950",1.2903663460464,0.123519017271356,2.34541206687196,0.0526641006994097,0.957999542804028,NA
"gene-AT4G03655",1.2903663460464,0.123519017271356,2.34541206687196,0.0526641006994097,0.957999542804028,NA
"gene-AT2G24255",1.33610798895218,0.120823948987613,2.32086687680307,0.0520598360014708,0.958481015771757,NA
"gene-AT3G07795",1.93243586015572,0.119062196877515,1.86788995105301,0.0637415479484723,0.949176021514785,NA
"gene-AT4G16080",1.92620854232798,0.117450828964284,2.23522963910587,0.0525453076093183,0.958094194922573,NA
"gene-AT3G05435",1.28413902821865,0.11575354170865,2.56730874064503,0.0450875034529611,0.964037562093596,NA
"gene-AT5G09965",0.963104271163991,0.114700203908177,2.85916034420214,0.0401167441136235,0.968000052674902,NA
"gene-AT5G46770",2.01180556576404,0.113858671108869,2.00895270466352,0.0566756354415714,0.954803582911927,NA
"gene-AT1G02040",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT1G02580",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT1G04767",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT1G04957",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT1G78840",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT2G18917",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT2G47150",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT2G09955",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT3G13724",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT3G16680",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT3G18450",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT3G49630",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT3G52350",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT3G08635",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT3G60790",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT4G08265",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT5G05675",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT5G15480",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT5G16500",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT5G43090",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT5G47175",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT5G07285",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT5G62830",0.642069514109327,0.113443605221465,3.36402431336374,0.0337225877859457,0.973098366766065,NA
"gene-AT1G68700",2.1669396923612,-0.105593528216866,1.8201123482764,-0.0580148408513684,0.953736807147538,NA
"gene-AT3G12230",1.91778724869051,0.104775970387146,2.0336752601779,0.0515205020382557,0.958910765280571,NA
"gene-AT1G66320",1.90936595505304,0.0946529969919026,2.03599963222163,0.0464896925784901,0.96291994933583,NA
"gene-AT2G19850",1.90936595505304,0.0946529969919026,2.03599963222163,0.0464896925784901,0.96291994933583,NA
"gene-AT1G68750",2.0008492408646,0.0897642780646659,1.8308887093893,0.049027708568156,0.960897214242428,NA
"gene-AT4G27550",1.95510759795882,0.0889079429140833,1.70053136035466,0.0522824482904806,0.958303638423334,NA
"gene-AT2G41445",1.35508744018951,0.0872097621348526,2.31065065423187,0.0377425129043766,0.969892979732083,NA
"gene-AT3G63255",1.35508744018951,0.0872097621348526,2.31065065423187,0.0377425129043766,0.969892979732083,NA
"gene-AT5G41540",1.98873566066137,0.0852657015958027,1.833469740202,0.0465051043528042,0.962907665804777,NA
"gene-AT1G80390",1.26729644094372,0.0850148519543123,2.57816532444975,0.0329749419667091,0.973694570185239,NA
"gene-AT3G05085",1.26729644094372,0.0850148519543123,2.57816532444975,0.0329749419667091,0.973694570185239,NA
"gene-AT5G50830",1.26729644094372,0.0850148519543123,2.57816532444975,0.0329749419667091,0.973694570185239,NA
"gene-AT1G04037",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT1G13290",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT1G34500",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT1G07667",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT1G07963",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT1G56085",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT1G59530",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT1G08893",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT2G34315",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT2G09805",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT3G28785",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT3G55180",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT4G24204",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT5G29560",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT5G37960",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-trnG-2",0.633648220471859,0.0836918226158593,3.38071196814558,0.0247556796924545,0.980249842694982,NA
"gene-AT1G36340",1.35877972675528,0.0812010330594594,2.52189091759059,0.0321984715885487,0.974313775044259,NA
"gene-AT5G60770",1.35877972675528,0.0812010330594594,2.52189091759059,0.0321984715885487,0.974313775044259,NA
"gene-AT1G67770",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT1G75930",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT2G16505",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT2G25600",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT2G36815",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT2G00950",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT3G03760",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT3G02785",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT3G18518",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT3G05915",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT3G46140",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT4G05523",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT4G10410",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT4G10670",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT4G22510",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT4G27150",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT5G01435",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT5G05445",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT5G43066",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT5G59230",0.679389863377639,0.0799032657406845,3.29329868468725,0.0242623804856232,0.980643320314693,NA
"gene-AT4G02915",1.3130380838495,0.0798312575564655,2.14311124308653,0.0372501697305697,0.970285536685345,NA
"gene-AT3G08560",1.94045898649361,0.0745474820319566,1.84430120596501,0.0404204485638508,0.9677579279734,NA
"gene-AT2G07140",1.98620062939939,0.0734525021035137,1.83408109100688,0.0400486665849598,0.968054327067183,NA
"gene-AT2G02700",1.30681076602176,0.0710507007652144,2.33679014515678,0.0304052552226283,0.975743853733344,NA
"gene-AT3G16555",1.30681076602176,0.0710507007652144,2.33679014515678,0.0304052552226283,0.975743853733344,NA
"gene-AT5G44286",1.30681076602176,0.0710507007652144,2.33679014515678,0.0304052552226283,0.975743853733344,NA
"gene-AT5G39870",1.35059881902458,-0.0690815319356608,2.52682836458671,-0.027339226084301,0.978189170660173,NA
"gene-AT3G44798",2.01982869210193,0.0668235694256285,1.68844983837235,0.0395768757276471,0.968430463487732,NA
"gene-AT1G23510",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT1G52495",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT1G09583",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT2G04405",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT2G04615",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT2G26940",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT3G29020",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT3G29637",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT4G09360",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT4G03215",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT4G30380",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT4G33370",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT4G08825",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT5G03204",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT5G00960",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT5G63720",0.675299409512291,-0.0653745123929576,3.30091373421558,-0.0198049745182126,0.984198949571053,NA
"gene-AT5G13600",1.93203769285615,0.0648572655339586,1.84624001828379,0.0351293791119575,0.9719765747212,NA
"gene-AT5G28960",2.02352097866771,0.0638740141826988,2.00611120199211,0.0318397176184803,0.974599872602159,NA
"gene-AT1G04487",1.97777933576193,0.0629420312856741,1.69622976350234,0.0371070197210269,0.970399674956781,NA
"gene-AT1G58430",1.97777933576193,0.0629420312856741,1.69622976350234,0.0371070197210269,0.970399674956781,NA
"gene-AT1G54355",1.3404388287243,0.061738509007224,2.13041915979368,0.028979512657595,0.976880930262156,NA
"gene-AT2G09190",1.3404388287243,0.061738509007224,2.13041915979368,0.028979512657595,0.976880930262156,NA
"gene-AT4G06215",1.3404388287243,0.061738509007224,2.13041915979368,0.028979512657595,0.976880930262156,NA
"gene-AT1G17615",1.97155201793418,0.0576211678764933,2.01933841248262,0.0285346762683787,0.977235711619083,NA
"gene-AT2G08750",1.29838947238429,0.0557405838526202,2.15008265680708,0.0259248562729194,0.979317274268447,NA
"gene-AT5G63740",1.29838947238429,0.0557405838526202,2.15008265680708,0.0259248562729194,0.979317274268447,NA
"gene-AT2G05125",1.34413111529007,0.0550194713567123,2.31682637227411,0.0237477749800937,0.981053797813344,NA
"gene-AT5G01017",1.34413111529007,0.0550194713567123,2.31682637227411,0.0237477749800937,0.981053797813344,NA
"gene-AT5G45690",2.01509968503024,0.0539803282876233,2.00821523163111,0.0268797524475399,0.97855564288838,NA
"gene-AT2G08060",1.67171246677565,0.0536758681503756,1.83202146835423,0.0292987113292917,0.976626354672725,NA
"gene-AT5G18220",1.95943843773094,0.0523616231696723,1.83998939224289,0.0284575679568702,0.977297210175955,NA
"gene-AT1G29965",1.67540475334142,0.0484858604146684,2.13701510928275,0.0226885903632857,0.981898677065511,NA
"gene-AT5G46610",1.33201753508683,0.0477980844895593,2.13426564648717,0.0223955647546645,0.982132418278924,NA
"gene-AT1G27565",1.37775917799261,0.0468311126476754,2.29960116061679,0.0203648847677197,0.983752295933477,NA
"gene-AT3G27480",1.37775917799261,0.0468311126476754,2.29960116061679,0.0203648847677197,0.983752295933477,NA
"gene-AT1G67025",0.328359062787269,0.0428076290574554,4.0804728567969,0.0104908500950203,0.99162966621671,NA
"gene-AT2G21480",0.316824110235929,0.0428076290574554,4.0804728567969,0.0104908500950203,0.99162966621671,NA
"gene-AT3G24290",0.328359062787269,0.0428076290574554,4.0804728567969,0.0104908500950203,0.99162966621671,NA
"gene-AT3G08545",0.328359062787269,0.0428076290574554,4.0804728567969,0.0104908500950203,0.99162966621671,NA
"gene-AT3G09995",0.328359062787269,0.0428076290574554,4.0804728567969,0.0104908500950203,0.99162966621671,NA
"gene-AT3G14520",0.337649704756145,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT1G03050",0.321034757054663,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT1G09510",0.321034757054663,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT1G27570",0.339694931688819,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT1G07887",0.32815997913748,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT1G55720",0.32815997913748,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT1G56100",0.339694931688819,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT4G04445",0.339694931688819,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT4G28920",0.32815997913748,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT4G38990",0.321034757054663,0.0428076290574552,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT1G51490",0.332370625956214,0.0428076290574549,4.0804728567969,0.0104908500950202,0.991629666216711,NA
"gene-AT5G59305",1.28996817874682,0.0414468283597635,2.34561507740787,0.0176699189730509,0.985902178082426,NA
"gene-AT5G09535",1.28996817874682,0.0414468283597635,2.34561507740787,0.0176699189730509,0.985902178082426,NA
"gene-AT3G03930",1.3357098216526,0.0404661458031902,2.32110479212812,0.0174340020926365,0.986090383525922,NA
"gene-AT3G11165",1.3357098216526,0.0404661458031902,2.32110479212812,0.0174340020926365,0.986090383525922,NA
"gene-AT4G02465",1.3357098216526,0.0404661458031902,2.32110479212812,0.0174340020926365,0.986090383525922,NA
"gene-AT1G13609",1.36744140629952,-0.0383415265018424,2.51700091566669,-0.0152330204821109,0.987846278179635,NA
"gene-AT2G04345",1.32579021725909,0.0374254487680526,2.32600393897117,0.0160900195141572,0.987162575759766,NA
"gene-AT4G28088",1.32579021725909,0.0374254487680526,2.32600393897117,0.0160900195141572,0.987162575759766,NA
"gene-AT5G58880",1.32579021725909,0.0374254487680526,2.32600393897117,0.0160900195141572,0.987162575759766,NA
"gene-AT1G15320",2.0303868497018,0.0366865654832318,1.82461624142834,0.0201064556207792,0.983958450346691,NA
"gene-AT1G05157",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT1G05843",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT1G67635",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT1G09207",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT2G17600",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT2G22340",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT3G02665",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT3G03555",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT3G08370",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT4G00885",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT4G10010",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT4G06210",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT4G21690",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT5G24190",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT5G09375",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT5G09385",0.683720703149759,-0.0356216768457825,3.28561233090105,-0.0108417163250704,0.991349731394771,NA
"gene-AT4G21630",0.994168746680894,0.0332168183234012,2.29028495713894,0.0145033561085325,0.988428401758413,NA
"gene-AT1G34317",1.33161936778725,-0.0325582533999313,2.32334818803218,-0.0140135058393926,0.988819205993531,NA
"gene-AT3G07345",1.33161936778725,-0.0325582533999313,2.32334818803218,-0.0140135058393926,0.988819205993531,NA
"gene-AT4G14805",1.33161936778725,-0.0325582533999313,2.32334818803218,-0.0140135058393926,0.988819205993531,NA
"gene-AT5G65015",1.01703956813378,0.0322083924768234,2.41125238944729,0.0133575367795514,0.989342544558112,NA
"gene-AT1G55525",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT2G05945",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT2G06085",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT2G25125",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT2G36325",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT2G44400",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT3G10890",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT3G14670",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT3G21860",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT3G28820",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT3G09525",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT4G10530",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT4G16200",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT4G32580",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT5G22791",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-trnA-2",0.664741251912429,0.0299131745787618,3.32047207020809,0.00900871139593327,0.992812185488022,NA
"gene-AT1G43640",1.32948250382486,0.0294907619182131,2.5392260156261,0.0116140752090324,0.990733517024129,NA
"gene-AT4G38880",1.32948250382486,0.0294907619182131,2.5392260156261,0.0116140752090324,0.990733517024129,NA
"gene-AT1G49100",1.99202977992756,0.0268144452967785,2.01408332573716,0.0133134736552989,0.989377698718679,NA
"gene-AT1G11690",1.37366872412726,-0.024830676424982,2.30107527510858,-0.0107909014075215,0.991390273461309,NA
"gene-AT1G23201",1.37366872412726,-0.024830676424982,2.30107527510858,-0.0107909014075215,0.991390273461309,NA
"gene-AT1G49110",1.37366872412726,-0.024830676424982,2.30107527510858,-0.0107909014075215,0.991390273461309,NA
"gene-AT5G21130",1.37366872412726,-0.024830676424982,2.30107527510858,-0.0107909014075215,0.991390273461309,NA
"gene-AT5G22720",1.3631105665274,0.0230072492398069,2.12031344358799,0.010850871746997,0.991342426854642,NA
"gene-AT1G11560",2.02376136457448,-0.022500345458353,1.82614426051175,-0.0123212311014506,0.990169328671549,NA
"gene-AT1G55440",2.01573823823659,0.0213928980455865,1.68921971321045,0.0126643667950856,0.989895567364481,NA
"gene-AT5G34780",2.01573823823659,0.0213928980455865,1.68921971321045,0.0126643667950856,0.989895567364481,NA
"gene-AT1G60720",2.06147988114237,0.0199008548227078,1.81826329424674,0.0109449796878577,0.991267344040337,NA
"gene-AT3G26270",1.67335952640874,0.0197925553721382,1.98187052599825,0.00998680545096097,0.992031814572023,NA
"gene-AT4G31690",1.98580246209982,0.0195655575324802,2.01570014331144,0.00970658140666569,0.992255390170886,NA
"gene-AT4G15075",1.98424703949644,-0.0183982681415419,2.01610310501507,-0.00912565835337296,0.992718879151916,NA
"gene-AT1G70030",1.97368888189658,0.0170629198795359,1.69703750876865,0.0100545331445954,0.991977778404,NA
"gene-AT2G16360",1.97368888189658,0.0170629198795359,1.69703750876865,0.0100545331445954,0.991977778404,NA
"gene-AT1G09997",2.01943052480236,0.0166286668509179,1.68860288172775,0.00984758881490467,0.992142887914239,NA
"gene-AT3G13433",1.32106121018739,0.0152258152557987,2.3284658575751,0.00653899012788409,0.994782677914463,NA
"gene-AT5G09700",1.34004066142472,-0.0150248377878428,2.13070745632789,-0.0070515723513433,0.994373705919123,NA
"gene-AT1G04683",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT1G14315",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT1G05123",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT1G22120",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT1G24068",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT1G05853",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT1G08317",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT1G65140",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT2G03955",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT2G09970",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT2G23987",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT2G26620",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT3G17370",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT3G18360",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT4G34440",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT5G08141",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT5G11940",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT5G19473",0.698369314614969,0.0143707025355328,3.25989513091925,0.00440833277096262,0.996482670735448,NA
"gene-AT5G01675",1.39673862922994,0.0133692388043151,2.50041397237063,0.00534681014905696,0.995733883059428,NA
"gene-AT1G29100",2.00951092040884,0.0119817227471007,2.00963360671625,0.00596214290359072,0.995242926411341,NA
"gene-AT4G05285",2.00951092040884,0.0119817227471007,2.00963360671625,0.00596214290359072,0.995242926411341,NA
"gene-AT1G07553",2.00731694459912,0.0106812025339762,1.82953615162957,0.0058382024998317,0.995341814824628,NA
"gene-AT3G07830",1.38209001776473,-0.0102858364697578,2.29752421771622,-0.00447692189289832,0.996427945074088,NA
"gene-AT3G15605",1.38209001776473,-0.0102858364697578,2.29752421771622,-0.00447692189289832,0.996427945074088,NA
